experiment,mode,k,epoch,cta,clean_loss,pta,poison_loss
knn_defense_cifar_1xs_1500_remove_k200,remove,200,114,0.9193,0.0014252350747585296,0.005,0.06869011688232422
knn_defense_cifar_1xs_1500_remove_k200,remove,200,115,0.9204,0.0014600329518318176,0.006,0.06852945709228515
knn_defense_cifar_1xs_1500_remove_k200,remove,200,116,0.9195,0.001484026876091957,0.007,0.06364172554016113
knn_defense_cifar_1xs_1500_remove_k200,remove,200,117,0.9197,0.0014404603347182275,0.006,0.0674371280670166
knn_defense_cifar_1xs_1500_remove_k200,remove,200,118,0.9207,0.0014611021429300308,0.005,0.06723572731018067
knn_defense_cifar_1xs_1500_remove_k200,remove,200,119,0.9197,0.0014760557949542999,0.005,0.06683454322814941
knn_defense_cifar_1xs_1500_remove_k200,remove,200,120,0.919,0.0014908186867833137,0.012,0.06288437175750733
knn_defense_cifar_1xs_1500_remove_k200,remove,200,121,0.9208,0.0015231684982776642,0.006,0.0688994483947754
knn_defense_cifar_1xs_1500_remove_k200,remove,200,122,0.9168,0.0015419458642601967,0.006,0.06759446716308594
knn_defense_cifar_1xs_1500_remove_k200,remove,200,123,0.9204,0.0015000449433922767,0.011,0.06511334800720214
knn_defense_cifar_1xs_1500_remove_k200,remove,200,124,0.9186,0.0015137667402625083,0.008,0.0684404067993164
knn_defense_cifar_1xs_1500_remove_k200,remove,200,125,0.9182,0.0015183465212583543,0.01,0.06305351829528809
knn_defense_cifar_1xs_1500_remove_k200,remove,200,126,0.9219,0.0014902509406208991,0.011,0.06361752414703369
knn_defense_cifar_1xs_1500_remove_k200,remove,200,127,0.9213,0.001481065946817398,0.011,0.06322190475463867
knn_defense_cifar_1xs_1500_remove_k200,remove,200,128,0.9209,0.0014855740815401077,0.01,0.0641929588317871
knn_defense_cifar_1xs_1500_remove_k200,remove,200,129,0.9209,0.001489963537454605,0.009,0.06473886108398437
knn_defense_cifar_1xs_1500_remove_k200,remove,200,130,0.9218,0.001474212935566902,0.008,0.06427215957641602
knn_defense_cifar_1xs_1500_remove_k200,remove,200,131,0.9214,0.0014940755009651184,0.011,0.06304348564147949
knn_defense_cifar_1xs_1500_remove_k200,remove,200,132,0.9202,0.0014823330730199813,0.01,0.06425945663452148
knn_defense_cifar_1xs_1500_remove_k200,remove,200,133,0.9206,0.001499551746249199,0.008,0.06538312339782715
knn_defense_cifar_1xs_1500_remove_k200,remove,200,134,0.9209,0.0014782466381788254,0.01,0.06468163681030273
knn_defense_cifar_1xs_1500_remove_k200,remove,200,135,0.9223,0.001467495073378086,0.007,0.06711081695556641
knn_defense_cifar_1xs_1500_remove_k200,remove,200,136,0.922,0.0014731545343995094,0.009,0.06540491485595704
knn_defense_cifar_1xs_1500_remove_k200,remove,200,137,0.9223,0.0014774536460638046,0.009,0.0666689281463623
knn_defense_cifar_1xs_1500_remove_k200,remove,200,138,0.9218,0.001477678370475769,0.009,0.06560151672363282
knn_defense_cifar_1xs_1500_remove_k200,remove,200,139,0.9209,0.0014866614997386932,0.009,0.06605498313903808
knn_defense_cifar_1xs_1500_remove_k200,remove,200,140,0.9217,0.0014742538809776307,0.009,0.06434677314758301
knn_defense_cifar_1xs_1500_remove_k200,remove,200,141,0.9212,0.0014758349910378456,0.007,0.06753487205505371
knn_defense_cifar_1xs_1500_remove_k200,remove,200,142,0.9227,0.001470347613096237,0.007,0.06765044975280762
knn_defense_cifar_1xs_1500_remove_k200,remove,200,143,0.9233,0.001461265617609024,0.007,0.06593103790283203
knn_defense_cifar_1xs_1500_remove_k200,remove,200,144,0.9224,0.0014672637864947319,0.007,0.066488618850708
knn_defense_cifar_1xs_1500_remove_k200,remove,200,145,0.9224,0.0014802397876977921,0.01,0.06334663677215577
knn_defense_cifar_1xs_1500_remove_k200,remove,200,146,0.9218,0.001485686682164669,0.01,0.06437525749206544
knn_defense_cifar_1xs_1500_remove_k200,remove,200,147,0.9235,0.0014761866271495818,0.009,0.06485231018066406
knn_defense_cifar_1xs_1500_remove_k200,remove,200,148,0.9214,0.001476755353808403,0.009,0.06565438270568848
knn_defense_cifar_1xs_1500_remove_k200,remove,200,149,0.9221,0.0014644153386354447,0.009,0.06540819931030273
knn_defense_cifar_1xs_1500_remove_k200,remove,200,150,0.9223,0.0014705688342452048,0.007,0.06822212982177735
knn_defense_cifar_1xs_1500_remove_k200,remove,200,151,0.9224,0.0014623039826750755,0.007,0.06715325736999511
knn_defense_cifar_1xs_1500_remove_k200,remove,200,152,0.9231,0.0014784597098827363,0.009,0.06375502490997315
knn_defense_cifar_1xs_1500_remove_k200,remove,200,153,0.9211,0.0015101033821702003,0.009,0.06391249465942382
knn_defense_cifar_1xs_1500_remove_k200,remove,200,154,0.9227,0.0014807923033833504,0.008,0.06528709983825684
knn_defense_cifar_1xs_1500_remove_k200,remove,200,155,0.9228,0.0014792400717735291,0.007,0.06488216400146485
knn_defense_cifar_1xs_1500_remove_k200,remove,200,156,0.9226,0.0014793806239962579,0.007,0.06567848587036133
knn_defense_cifar_1xs_1500_remove_k200,remove,200,157,0.9221,0.0014979930773377419,0.007,0.06627659225463867
knn_defense_cifar_1xs_1500_remove_k200,remove,200,158,0.9234,0.001465380798280239,0.007,0.06574206352233887
knn_defense_cifar_1xs_1500_remove_k200,remove,200,159,0.9211,0.001483822338283062,0.008,0.06427598571777343
knn_defense_cifar_1xs_1500_remove_k200,remove,200,160,0.923,0.0014701851353049278,0.007,0.06581322860717774
knn_defense_cifar_1xs_1500_remove_k200,remove,200,161,0.9218,0.0014789775386452675,0.009,0.06455475616455078
knn_defense_cifar_1xs_1500_remove_k200,remove,200,162,0.921,0.0014835431858897209,0.008,0.06542838287353515
knn_defense_cifar_1xs_1500_remove_k200,remove,200,163,0.922,0.0014725712195038795,0.007,0.06654859161376953
knn_defense_cifar_1xs_1500_remove_k200,remove,200,164,0.922,0.001492704701423645,0.007,0.06676325798034669
knn_defense_cifar_1xs_1500_remove_k200,remove,200,165,0.9215,0.0014762032166123391,0.006,0.06696018791198731
knn_defense_cifar_1xs_1500_remove_k200,remove,200,166,0.9215,0.001486593024432659,0.007,0.06574165153503418
knn_defense_cifar_1xs_1500_remove_k200,remove,200,167,0.9216,0.0015034177795052528,0.007,0.06532735443115234
knn_defense_cifar_1xs_1500_remove_k200,remove,200,168,0.9213,0.0014840224459767343,0.008,0.06394522190093994
knn_defense_cifar_1xs_1500_remove_k200,remove,200,169,0.9217,0.0014898304983973502,0.007,0.06594117546081543
knn_defense_cifar_1xs_1500_remove_k200,remove,200,170,0.9224,0.001489523759484291,0.007,0.06647853469848633
knn_defense_cifar_1xs_1500_remove_k200,remove,200,171,0.9228,0.0014935676872730255,0.008,0.06598119354248047
knn_defense_cifar_1xs_1500_remove_k200,remove,200,172,0.9207,0.0014931196704506874,0.008,0.06512092590332032
knn_defense_cifar_1xs_1500_remove_k200,remove,200,173,0.9208,0.0014829623311758042,0.008,0.06541115188598633
knn_defense_cifar_1xs_1500_remove_k200,remove,200,174,0.9211,0.0014853821828961372,0.008,0.06612064552307129
knn_defense_cifar_1xs_1500_remove_k200,remove,200,175,0.9217,0.001476426412165165,0.008,0.06599307250976562
knn_defense_cifar_1xs_1500_remove_k200,remove,200,176,0.9226,0.0014894777655601501,0.008,0.06695572471618652
knn_defense_cifar_1xs_1500_remove_k200,remove,200,177,0.9228,0.0014874842435121537,0.008,0.06585275268554687
knn_defense_cifar_1xs_1500_remove_k200,remove,200,178,0.9214,0.0014889964982867242,0.009,0.06384957790374755
knn_defense_cifar_1xs_1500_remove_k200,remove,200,179,0.9211,0.0014771502807736396,0.008,0.06507094955444336
knn_defense_cifar_1xs_1500_remove_k200,remove,200,180,0.9216,0.0014965997263789177,0.008,0.06591781425476075
knn_defense_cifar_1xs_1500_remove_k200,remove,200,181,0.9225,0.0014918034300208092,0.008,0.06419845771789551
knn_defense_cifar_1xs_1500_remove_k200,remove,200,182,0.9213,0.001484227629005909,0.007,0.06768309211730957
knn_defense_cifar_1xs_1500_remove_k200,remove,200,183,0.9224,0.0014859687224030495,0.008,0.06431438064575196
knn_defense_cifar_1xs_1500_remove_k200,remove,200,184,0.9212,0.001501010750234127,0.009,0.0643375129699707
knn_defense_cifar_1xs_1500_remove_k200,remove,200,185,0.9223,0.0015001989737153053,0.009,0.06356970500946045
knn_defense_cifar_1xs_1500_remove_k200,remove,200,186,0.9229,0.0014882861420512199,0.008,0.06600308418273926
knn_defense_cifar_1xs_1500_remove_k200,remove,200,187,0.9226,0.001498610132932663,0.008,0.06445126724243164
knn_defense_cifar_1xs_1500_remove_k200,remove,200,188,0.9216,0.001495060947537422,0.008,0.06475517463684081
knn_defense_cifar_1xs_1500_remove_k200,remove,200,189,0.9221,0.0014893622428178788,0.009,0.06360030174255371
knn_defense_cifar_1xs_1500_remove_k200,remove,200,190,0.9223,0.001495269587635994,0.008,0.06541822242736817
knn_defense_cifar_1xs_1500_remove_k200,remove,200,191,0.9216,0.0014895492017269136,0.009,0.06315281677246094
knn_defense_cifar_1xs_1500_remove_k200,remove,200,192,0.9217,0.0014955410629510879,0.008,0.06382548904418946
knn_defense_cifar_1xs_1500_remove_k200,remove,200,193,0.922,0.001492134340107441,0.007,0.06707143020629883
knn_defense_cifar_1xs_1500_remove_k200,remove,200,194,0.9237,0.001483107927441597,0.008,0.06526730155944824
knn_defense_cifar_1xs_1500_remove_k200,remove,200,195,0.9226,0.0015075115829706193,0.008,0.06552925109863281
knn_defense_cifar_1xs_1500_remove_k200,remove,200,196,0.9207,0.0015044185385107993,0.007,0.06606748962402344
knn_defense_cifar_1xs_1500_remove_k200,remove,200,197,0.9229,0.0014955252155661584,0.007,0.0657115077972412
knn_defense_cifar_1xs_1500_remove_k200,remove,200,198,0.9218,0.00151278116106987,0.007,0.06584324264526367
knn_defense_cifar_1xs_1500_remove_k200,remove,200,199,0.9226,0.0014867365553975105,0.008,0.06404526329040527
knn_defense_cifar_1xs_1500_remove_k200,remove,200,200,0.9227,0.0014894362136721611,0.007,0.06594091987609864
knn_defense_cifar_1xs_1500_remove_k500,remove,500,1,0.5847,0.005104786205291748,0.016,0.03811132049560547
knn_defense_cifar_1xs_1500_remove_k500,remove,500,2,0.6336,0.004673323547840119,0.016,0.031837087154388426
knn_defense_cifar_1xs_1500_remove_k500,remove,500,3,0.6485,0.004480633920431137,0.013,0.03017094659805298
knn_defense_cifar_1xs_1500_remove_k500,remove,500,4,0.7499,0.0030577890813350676,0.008,0.04437750816345215
knn_defense_cifar_1xs_1500_remove_k500,remove,500,5,0.678,0.0040413293480873105,0.014,0.03480373764038086
knn_defense_cifar_1xs_1500_remove_k500,remove,500,6,0.7844,0.0026613251268863677,0.025,0.04087502384185791
knn_defense_cifar_1xs_1500_remove_k500,remove,500,7,0.7784,0.0027960614562034607,0.003,0.05470767211914063
knn_defense_cifar_1xs_1500_remove_k500,remove,500,8,0.7846,0.0026074828147888184,0.007,0.03872456264495849
knn_defense_cifar_1xs_1500_remove_k500,remove,500,9,0.7706,0.002921814686059952,0.003,0.06049114036560058
knn_defense_cifar_1xs_1500_remove_k500,remove,500,10,0.8293,0.002107916635274887,0.005,0.054260074615478514
knn_defense_cifar_1xs_1500_remove_k500,remove,500,11,0.8102,0.00242021606862545,0.006,0.051466416358947754
knn_defense_cifar_1xs_1500_remove_k500,remove,500,12,0.839,0.0020218000322580337,0.01,0.041951921463012694
knn_defense_cifar_1xs_1500_remove_k500,remove,500,13,0.8392,0.001997840678691864,0.012,0.04763394737243652
knn_defense_cifar_1xs_1500_remove_k500,remove,500,14,0.8348,0.002185526794195175,0.006,0.0635397424697876
knn_defense_cifar_1xs_1500_remove_k500,remove,500,15,0.8215,0.002366207879781723,0.003,0.06075295829772949
knn_defense_cifar_1xs_1500_remove_k500,remove,500,16,0.8365,0.002137040647864342,0.005,0.052950251579284666
knn_defense_cifar_1xs_1500_remove_k500,remove,500,17,0.8163,0.0023762072563171385,0.004,0.05507690906524658
knn_defense_cifar_1xs_1500_remove_k500,remove,500,18,0.8418,0.0020770672470331194,0.001,0.07121416854858398
knn_defense_cifar_1xs_1500_remove_k500,remove,500,19,0.8244,0.002354458412528038,0.007,0.06228743457794189
knn_defense_cifar_1xs_1500_remove_k500,remove,500,20,0.8359,0.0021485854595899583,0.0,0.07174564361572265
knn_defense_cifar_1xs_1500_remove_k500,remove,500,21,0.7849,0.00304072630405426,0.051,0.04399909496307373
knn_defense_cifar_1xs_1500_remove_k500,remove,500,22,0.8337,0.0022914872884750364,0.003,0.05856704044342041
knn_defense_cifar_1xs_1500_remove_k500,remove,500,23,0.8199,0.0024956898480653763,0.011,0.0527188138961792
knn_defense_cifar_1xs_1500_remove_k500,remove,500,24,0.8114,0.0026708902955055237,0.028,0.04121809005737305
knn_defense_cifar_1xs_1500_remove_k500,remove,500,25,0.8446,0.002059092167019844,0.002,0.07707195663452149
knn_defense_cifar_1xs_1500_remove_k500,remove,500,26,0.854,0.0018603866308927535,0.006,0.07396465873718262
knn_defense_cifar_1xs_1500_remove_k500,remove,500,27,0.8509,0.0020651072233915328,0.002,0.06384352588653565
knn_defense_cifar_1xs_1500_remove_k500,remove,500,28,0.8471,0.0020748406171798707,0.002,0.06352106285095215
knn_defense_cifar_1xs_1500_remove_k500,remove,500,29,0.8435,0.002194536203145981,0.014,0.0510629997253418
knn_defense_cifar_1xs_1500_remove_k500,remove,500,30,0.8342,0.0023258033871650695,0.004,0.06594501113891602
knn_defense_cifar_1xs_1500_remove_k500,remove,500,31,0.8541,0.0018820942550897598,0.001,0.06325921535491943
knn_defense_cifar_1xs_1500_remove_k500,remove,500,32,0.8394,0.0021390900611877443,0.002,0.08817000007629394
knn_defense_cifar_1xs_1500_remove_k500,remove,500,33,0.8453,0.0021326392352581025,0.0,0.07503551864624024
knn_defense_cifar_1xs_1500_remove_k500,remove,500,34,0.838,0.0022673287630081175,0.009,0.05076364517211914
knn_defense_cifar_1xs_1500_remove_k500,remove,500,35,0.858,0.0020312124937772753,0.001,0.06979300308227539
knn_defense_cifar_1xs_1500_remove_k500,remove,500,36,0.8405,0.0021888856202363968,0.002,0.05735849952697754
knn_defense_cifar_1xs_1500_remove_k500,remove,500,37,0.8391,0.0023384163320064543,0.001,0.07813492584228515
knn_defense_cifar_1xs_1500_remove_k500,remove,500,38,0.8358,0.0023078735411167146,0.01,0.06363395881652832
knn_defense_cifar_1xs_1500_remove_k500,remove,500,39,0.8684,0.0017710471659898757,0.003,0.07090108680725098
knn_defense_cifar_1xs_1500_remove_k500,remove,500,40,0.8427,0.002281947672367096,0.005,0.05628645610809326
knn_defense_cifar_1xs_1500_remove_k500,remove,500,41,0.856,0.0019068346083164216,0.003,0.06161784744262695
knn_defense_cifar_1xs_1500_remove_k500,remove,500,42,0.8511,0.0020459148526191713,0.002,0.08241456794738769
knn_defense_cifar_1xs_1500_remove_k500,remove,500,43,0.8481,0.0021947401374578478,0.0,0.09446998405456543
knn_defense_cifar_1xs_1500_remove_k500,remove,500,44,0.8587,0.001969380921125412,0.003,0.07408448219299317
knn_defense_cifar_1xs_1500_remove_k500,remove,500,45,0.8606,0.0021163451075553895,0.003,0.08471269798278809
knn_defense_cifar_1xs_1500_remove_k500,remove,500,46,0.8505,0.002111727648973465,0.003,0.0774328498840332
knn_defense_cifar_1xs_1500_remove_k500,remove,500,47,0.858,0.0019460036784410477,0.0,0.06739595985412597
knn_defense_cifar_1xs_1500_remove_k500,remove,500,48,0.8707,0.0018518403112888337,0.003,0.06207279682159424
knn_defense_cifar_1xs_1500_remove_k500,remove,500,49,0.8485,0.0020753708362579344,0.0,0.07933183479309082
knn_defense_cifar_1xs_1500_remove_k500,remove,500,50,0.8363,0.002292589056491852,0.005,0.0628837537765503
knn_defense_cifar_1xs_1500_remove_k500,remove,500,51,0.8413,0.002389122802019119,0.0,0.08885703086853028
knn_defense_cifar_1xs_1500_remove_k500,remove,500,52,0.86,0.0020880065023899078,0.009,0.06993299674987793
knn_defense_cifar_1xs_1500_remove_k500,remove,500,53,0.8589,0.0020023751214146616,0.011,0.054849264144897464
knn_defense_cifar_1xs_1500_remove_k500,remove,500,54,0.8652,0.0018712489262223244,0.002,0.06466453170776368
knn_defense_cifar_1xs_1500_remove_k500,remove,500,55,0.8604,0.0019860014408826826,0.014,0.058738592147827146
knn_defense_cifar_1xs_1500_remove_k500,remove,500,56,0.8403,0.002267296567559242,0.007,0.06893732833862305
knn_defense_cifar_1xs_1500_remove_k500,remove,500,57,0.8623,0.002129782235622406,0.004,0.07274278068542481
knn_defense_cifar_1xs_1500_remove_k500,remove,500,58,0.8497,0.002230835896730423,0.01,0.05691716003417969
knn_defense_cifar_1xs_1500_remove_k500,remove,500,59,0.8542,0.002163547378778458,0.002,0.06285279560089112
knn_defense_cifar_1xs_1500_remove_k500,remove,500,60,0.8275,0.0025388032391667364,0.001,0.07079069519042969
knn_defense_cifar_1xs_1500_remove_k500,remove,500,61,0.8526,0.0020299344211816787,0.002,0.0744945125579834
knn_defense_cifar_1xs_1500_remove_k500,remove,500,62,0.8311,0.002516057312488556,0.005,0.05544755458831787
knn_defense_cifar_1xs_1500_remove_k500,remove,500,63,0.8658,0.0018564611718058586,0.002,0.07618019485473633
knn_defense_cifar_1xs_1500_remove_k500,remove,500,64,0.8601,0.0019753362745046615,0.002,0.0577679500579834
knn_defense_cifar_1xs_1500_remove_k500,remove,500,65,0.876,0.001852575781941414,0.002,0.07516100883483887
knn_defense_cifar_1xs_1500_remove_k500,remove,500,66,0.85,0.0023018738359212873,0.0,0.09629494094848633
knn_defense_cifar_1xs_1500_remove_k500,remove,500,67,0.8357,0.0024645067811012267,0.002,0.07480133056640625
knn_defense_cifar_1xs_1500_remove_k500,remove,500,68,0.8527,0.0020808690935373306,0.002,0.07540886116027833
knn_defense_cifar_1xs_1500_remove_k500,remove,500,69,0.8288,0.0026272205471992494,0.001,0.06921563911437988
knn_defense_cifar_1xs_1500_remove_k500,remove,500,70,0.8815,0.0016252381920814514,0.004,0.057820384979248046
knn_defense_cifar_1xs_1500_remove_k500,remove,500,71,0.8441,0.0023476832896471025,0.005,0.06299660110473633
knn_defense_cifar_1xs_1500_remove_k500,remove,500,72,0.8472,0.00227721336632967,0.002,0.07026918983459472
knn_defense_cifar_1xs_1500_remove_k500,remove,500,73,0.8701,0.001915284487605095,0.002,0.07792648506164551
knn_defense_cifar_1xs_1500_remove_k500,remove,500,74,0.882,0.0017305838078260421,0.006,0.06645220184326171
knn_defense_cifar_1xs_1500_remove_k500,remove,500,75,0.8718,0.0017942386984825134,0.002,0.06001587200164795
knn_defense_cifar_1xs_1500_remove_k500,remove,500,76,0.913,0.0012005893886089325,0.002,0.07826226997375488
knn_defense_cifar_1xs_1500_remove_k500,remove,500,77,0.9155,0.0012068656653165817,0.003,0.07562351036071778
knn_defense_cifar_1xs_1500_remove_k500,remove,500,78,0.917,0.0012255789697170258,0.003,0.07420427894592285
knn_defense_cifar_1xs_1500_remove_k500,remove,500,79,0.917,0.0012361045598983764,0.004,0.07579937744140625
knn_defense_cifar_1xs_1500_remove_k500,remove,500,80,0.9171,0.0012817967414855958,0.004,0.07161712265014648
knn_defense_cifar_1xs_1500_remove_k500,remove,500,81,0.9184,0.0012900244414806366,0.003,0.07758994102478027
knn_defense_cifar_1xs_1500_remove_k500,remove,500,82,0.9176,0.0012862260207533837,0.004,0.0761004753112793
knn_defense_cifar_1xs_1500_remove_k500,remove,500,83,0.9182,0.0013040392279624938,0.004,0.07502616500854492
knn_defense_cifar_1xs_1500_remove_k500,remove,500,84,0.9188,0.001314995813369751,0.004,0.07682745170593262
knn_defense_cifar_1xs_1500_remove_k500,remove,500,85,0.9188,0.0013126283779740333,0.004,0.07994422149658204
knn_defense_cifar_1xs_1500_remove_k500,remove,500,86,0.9171,0.0013401826843619346,0.004,0.07794197273254394
knn_defense_cifar_1xs_1500_remove_k500,remove,500,87,0.9189,0.0013803152322769165,0.003,0.07859745216369629
knn_defense_cifar_1xs_1500_remove_k500,remove,500,88,0.9189,0.0013692271545529366,0.002,0.07672676086425781
knn_defense_cifar_1xs_1500_remove_k500,remove,500,89,0.92,0.0014041804894804955,0.002,0.08179038429260253
knn_defense_cifar_1xs_1500_remove_k500,remove,500,90,0.9203,0.0014068692058324813,0.004,0.07539261817932129
knn_defense_cifar_1xs_1500_remove_k500,remove,500,91,0.9199,0.0014000633493065834,0.003,0.0787373046875
knn_defense_cifar_1xs_1500_remove_k500,remove,500,92,0.9201,0.0013981171190738679,0.003,0.07721784973144531
knn_defense_cifar_1xs_1500_remove_k500,remove,500,93,0.9206,0.001412784180045128,0.004,0.07755492782592774
knn_defense_cifar_1xs_1500_remove_k500,remove,500,94,0.9197,0.0014422110974788667,0.004,0.07904558181762696
knn_defense_cifar_1xs_1500_remove_k500,remove,500,95,0.9188,0.0014474774390459061,0.004,0.0775731029510498
knn_defense_cifar_1xs_1500_remove_k500,remove,500,96,0.9211,0.001433318680524826,0.004,0.08059837913513183
knn_defense_cifar_1xs_1500_remove_k500,remove,500,97,0.9189,0.0014514268219470979,0.004,0.07801468658447265
knn_defense_cifar_1xs_1500_remove_k500,remove,500,98,0.9197,0.0014363463819026946,0.004,0.08137409591674805
knn_defense_cifar_1xs_1500_remove_k500,remove,500,99,0.9195,0.001457021713256836,0.004,0.08495371627807617
knn_defense_cifar_1xs_1500_remove_k500,remove,500,100,0.9203,0.0014740263745188712,0.005,0.07652059364318847
knn_defense_cifar_1xs_1500_remove_k500,remove,500,101,0.9198,0.0014847301453351975,0.006,0.0799124813079834
knn_defense_cifar_1xs_1500_remove_k500,remove,500,102,0.9173,0.0015162341564893722,0.004,0.08310103225708008
knn_defense_cifar_1xs_1500_remove_k500,remove,500,103,0.9204,0.001492764049768448,0.003,0.08186848068237304
knn_defense_cifar_1xs_1500_remove_k500,remove,500,104,0.9202,0.0015041083216667174,0.005,0.0803565845489502
knn_defense_cifar_1xs_1500_remove_k500,remove,500,105,0.9195,0.0015405133172869683,0.003,0.08123608779907227
knn_defense_cifar_1xs_1500_remove_k500,remove,500,106,0.9189,0.0015248711585998534,0.003,0.07784081077575683
knn_defense_cifar_1xs_1500_remove_k500,remove,500,107,0.9153,0.00158524227142334,0.003,0.07724002075195313
knn_defense_cifar_1xs_1500_remove_k500,remove,500,108,0.9222,0.001505891588330269,0.002,0.08216725921630859
knn_defense_cifar_1xs_1500_remove_k500,remove,500,109,0.9208,0.0015196092247962952,0.004,0.07927461624145508
knn_defense_cifar_1xs_1500_remove_k500,remove,500,110,0.9204,0.0015512533172965049,0.004,0.0775981559753418
knn_defense_cifar_1xs_1500_remove_k500,remove,500,111,0.9198,0.0015317201018333435,0.003,0.08193390464782715
knn_defense_cifar_1xs_1500_remove_k500,remove,500,112,0.9159,0.0015551222160458565,0.005,0.07923783493041993
knn_defense_cifar_1xs_1500_remove_k500,remove,500,113,0.9192,0.0015826361611485482,0.004,0.08370515632629394
knn_defense_cifar_1xs_1500_remove_k500,remove,500,114,0.9192,0.0015497410982847214,0.004,0.07968388175964355
knn_defense_cifar_1xs_1500_remove_k500,remove,500,115,0.9215,0.0015439343467354774,0.002,0.0825774688720703
knn_defense_cifar_1xs_1500_remove_k500,remove,500,116,0.9195,0.0015394023030996322,0.003,0.08151941871643066
knn_defense_cifar_1xs_1500_remove_k500,remove,500,117,0.9187,0.0015588595226407051,0.003,0.07932852172851562
knn_defense_cifar_1xs_1500_remove_k500,remove,500,118,0.919,0.0015733607411384583,0.004,0.07701826286315917
knn_defense_cifar_1xs_1500_remove_k500,remove,500,119,0.9192,0.00157034632563591,0.002,0.07900573921203613
knn_defense_cifar_1xs_1500_remove_k500,remove,500,120,0.9189,0.0015667277872562408,0.004,0.0821138916015625
knn_defense_cifar_1xs_1500_remove_k500,remove,500,121,0.9193,0.0016093861043453216,0.003,0.07768042373657226
knn_defense_cifar_1xs_1500_remove_k500,remove,500,122,0.9176,0.0015932494416832923,0.002,0.08165394401550292
knn_defense_cifar_1xs_1500_remove_k500,remove,500,123,0.9206,0.0015882515788078308,0.003,0.080614501953125
knn_defense_cifar_1xs_1500_remove_k500,remove,500,124,0.9224,0.001583776645362377,0.002,0.07686639976501465
knn_defense_cifar_1xs_1500_remove_k500,remove,500,125,0.9209,0.0015824900165200234,0.003,0.08104753875732422
knn_defense_cifar_1xs_1500_remove_k500,remove,500,126,0.9232,0.0015451223716139793,0.003,0.08116087532043458
knn_defense_cifar_1xs_1500_remove_k500,remove,500,127,0.922,0.0015730521112680435,0.003,0.07839567947387695
knn_defense_cifar_1xs_1500_remove_k500,remove,500,128,0.923,0.0015490726917982102,0.003,0.08098784828186036
knn_defense_cifar_1xs_1500_remove_k500,remove,500,129,0.9239,0.0015432549744844436,0.003,0.08019801139831544
knn_defense_cifar_1xs_1500_remove_k500,remove,500,130,0.9225,0.001532469281554222,0.003,0.08094972038269042
knn_defense_cifar_1xs_1500_remove_k500,remove,500,131,0.9216,0.001545495393872261,0.003,0.08212898635864258
knn_defense_cifar_1xs_1500_remove_k500,remove,500,132,0.9225,0.0015399152144789695,0.003,0.07889644432067872
knn_defense_cifar_1xs_1500_remove_k500,remove,500,133,0.921,0.001561284239590168,0.003,0.08082532691955567
knn_defense_cifar_1xs_1500_remove_k500,remove,500,134,0.9235,0.0015338592603802682,0.003,0.07904045677185059
knn_defense_cifar_1xs_1500_remove_k500,remove,500,135,0.9225,0.001545910531282425,0.004,0.07913845825195312
knn_defense_cifar_1xs_1500_remove_k500,remove,500,136,0.9227,0.0015494369015097618,0.003,0.07709174919128418
knn_defense_cifar_1xs_1500_remove_k500,remove,500,137,0.9228,0.0015385011434555053,0.003,0.08033193016052247
knn_defense_cifar_1xs_1500_remove_k500,remove,500,138,0.9228,0.0015439195498824119,0.003,0.08068345069885254
knn_defense_cifar_1xs_1500_remove_k500,remove,500,139,0.9235,0.0015387135565280913,0.003,0.08048042106628418
knn_defense_cifar_1xs_1500_remove_k500,remove,500,140,0.9231,0.0015567537993192674,0.004,0.07964733505249023
knn_defense_cifar_1xs_1500_remove_k500,remove,500,141,0.9236,0.0015440746992826462,0.003,0.0774895133972168
knn_defense_cifar_1xs_1500_remove_k500,remove,500,142,0.9227,0.0015459819585084914,0.003,0.08048788070678711
knn_defense_cifar_1xs_1500_remove_k500,remove,500,143,0.9219,0.0015569876596331596,0.003,0.07737008857727051
knn_defense_cifar_1xs_1500_remove_k500,remove,500,144,0.9224,0.0015630624994635582,0.003,0.07971592521667481
knn_defense_cifar_1xs_1500_remove_k500,remove,500,145,0.9229,0.0015551430568099022,0.003,0.07909408950805664
knn_defense_cifar_1xs_1500_remove_k500,remove,500,146,0.9223,0.0015412070035934447,0.002,0.07933394622802735
knn_defense_cifar_1xs_1500_remove_k500,remove,500,147,0.9228,0.0015366468966007234,0.003,0.0795013313293457
knn_defense_cifar_1xs_1500_remove_k500,remove,500,148,0.9221,0.0015465451091527939,0.003,0.07755930519104004
knn_defense_cifar_1xs_1500_remove_k500,remove,500,149,0.9227,0.001557518096268177,0.003,0.07920320510864258
knn_defense_cifar_1xs_1500_remove_k500,remove,500,150,0.9222,0.0015446758583188057,0.003,0.07970266151428222
knn_defense_cifar_1xs_1500_remove_k500,remove,500,151,0.9227,0.0015497542157769204,0.003,0.08010737228393555
knn_defense_cifar_1xs_1500_remove_k500,remove,500,152,0.9224,0.0015494212612509727,0.003,0.0795935001373291
knn_defense_cifar_1xs_1500_remove_k500,remove,500,153,0.9214,0.0015612606644630433,0.003,0.08051785469055175
knn_defense_cifar_1xs_1500_remove_k500,remove,500,154,0.9229,0.001550962369143963,0.003,0.07981751441955566
knn_defense_cifar_1xs_1500_remove_k500,remove,500,155,0.9222,0.001550711689889431,0.003,0.07739495086669922
